transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,year,month,month_name,day,day_name,quarter,is_weekend,age_group,month_name
950,11/7/2023,CUST950,Male,36,Clothing,3,300,900,2023,11,November,7,Tuesday,4,FALSE,Middle Age,November
951,11/2/2023,CUST951,Male,33,Beauty,2,50,100,2023,11,November,2,Thursday,4,FALSE,Adult,November
952,11/13/2023,CUST952,Female,57,Clothing,1,25,25,2023,11,November,13,Monday,4,FALSE,Middle Age,November
953,4/26/2023,CUST953,Male,45,Beauty,3,30,90,2023,4,April,26,Wednesday,2,FALSE,Middle Age,April
954,9/25/2023,CUST954,Female,50,Electronics,3,300,900,2023,9,September,25,Monday,3,FALSE,Middle Age,September
955,7/14/2023,CUST955,Male,58,Clothing,1,25,25,2023,7,July,14,Friday,3,FALSE,Middle Age,July
956,8/19/2023,CUST956,Male,30,Clothing,3,500,1500,2023,8,August,19,Saturday,3,TRUE,Adult,August
957,8/15/2023,CUST957,Female,60,Electronics,4,30,120,2023,8,August,15,Tuesday,3,FALSE,Senior,August
958,6/2/2023,CUST958,Male,62,Electronics,2,25,50,2023,6,June,2,Friday,2,FALSE,Senior,June
959,10/29/2023,CUST959,Female,42,Electronics,2,30,60,2023,10,October,29,Sunday,4,TRUE,Middle Age,October
960,8/8/2023,CUST960,Male,59,Clothing,2,30,60,2023,8,August,8,Tuesday,3,FALSE,Senior,August
961,6/6/2023,CUST961,Male,53,Beauty,4,50,200,2023,6,June,6,Tuesday,2,FALSE,Middle Age,June
962,10/19/2023,CUST962,Male,44,Clothing,2,30,60,2023,10,October,19,Thursday,4,FALSE,Middle Age,October
963,11/14/2023,CUST963,Female,55,Beauty,1,50,50,2023,11,November,14,Tuesday,4,FALSE,Middle Age,November
964,1/31/2023,CUST964,Male,24,Clothing,3,300,900,2023,1,January,31,Tuesday,1,FALSE,Young Adult,January
965,11/9/2023,CUST965,Male,22,Clothing,4,50,200,2023,11,November,9,Thursday,4,FALSE,Young Adult,November
966,2/20/2023,CUST966,Male,60,Electronics,2,500,1000,2023,2,February,20,Monday,1,FALSE,Senior,February
967,4/17/2023,CUST967,Male,62,Beauty,1,25,25,2023,4,April,17,Monday,2,FALSE,Senior,April
968,11/17/2023,CUST968,Female,48,Clothing,3,300,900,2023,11,November,17,Friday,4,FALSE,Middle Age,November
969,4/19/2023,CUST969,Female,40,Clothing,3,300,900,2023,4,April,19,Wednesday,2,FALSE,Middle Age,April
970,5/16/2023,CUST970,Male,59,Electronics,4,500,2000,2023,5,May,16,Tuesday,2,FALSE,Senior,May
971,12/5/2023,CUST971,Female,27,Electronics,4,50,200,2023,12,December,5,Tuesday,4,FALSE,Adult,December
972,2/11/2023,CUST972,Male,49,Beauty,4,25,100,2023,2,February,11,Saturday,1,TRUE,Middle Age,February
973,3/22/2023,CUST973,Male,60,Clothing,1,50,50,2023,3,March,22,Wednesday,1,FALSE,Senior,March
974,5/3/2023,CUST974,Male,47,Beauty,1,30,30,2023,5,May,3,Wednesday,2,FALSE,Middle Age,May
975,3/30/2023,CUST975,Female,56,Clothing,4,50,200,2023,3,March,30,Thursday,1,FALSE,Middle Age,March
976,10/10/2023,CUST976,Female,48,Beauty,2,300,600,2023,10,October,10,Tuesday,4,FALSE,Middle Age,October
977,2/8/2023,CUST977,Female,35,Electronics,3,25,75,2023,2,February,8,Wednesday,1,FALSE,Adult,February
978,3/22/2023,CUST978,Female,53,Clothing,3,50,150,2023,3,March,22,Wednesday,1,FALSE,Middle Age,March
979,1/2/2023,CUST979,Female,19,Beauty,1,25,25,2023,1,January,2,Monday,1,FALSE,Young Adult,January
980,7/29/2023,CUST980,Female,31,Electronics,3,25,75,2023,7,July,29,Saturday,3,TRUE,Adult,July
981,8/19/2023,CUST981,Female,30,Electronics,2,30,60,2023,8,August,19,Saturday,3,TRUE,Adult,August
982,12/19/2023,CUST982,Female,46,Beauty,3,30,90,2023,12,December,19,Tuesday,4,FALSE,Middle Age,December
983,11/1/2023,CUST983,Female,29,Clothing,1,300,300,2023,11,November,1,Wednesday,4,FALSE,Adult,November
984,8/29/2023,CUST984,Male,56,Clothing,1,500,500,2023,8,August,29,Tuesday,3,FALSE,Middle Age,August
985,5/30/2023,CUST985,Female,19,Electronics,2,25,50,2023,5,May,30,Tuesday,2,FALSE,Young Adult,May
986,1/17/2023,CUST986,Female,49,Clothing,2,500,1000,2023,1,January,17,Tuesday,1,FALSE,Middle Age,January
987,4/29/2023,CUST987,Female,30,Clothing,3,300,900,2023,4,April,29,Saturday,2,TRUE,Adult,April
988,5/28/2023,CUST988,Female,63,Clothing,3,25,75,2023,5,May,28,Sunday,2,TRUE,Senior,May
989,12/28/2023,CUST989,Female,44,Electronics,1,25,25,2023,12,December,28,Thursday,4,FALSE,Middle Age,December
990,5/25/2023,CUST990,Female,58,Beauty,2,500,1000,2023,5,May,25,Thursday,2,FALSE,Middle Age,May
991,12/26/2023,CUST991,Female,34,Clothing,2,50,100,2023,12,December,26,Tuesday,4,FALSE,Adult,December
992,8/21/2023,CUST992,Female,57,Electronics,2,30,60,2023,8,August,21,Monday,3,FALSE,Middle Age,August
993,2/6/2023,CUST993,Female,48,Electronics,3,50,150,2023,2,February,6,Monday,1,FALSE,Middle Age,February
994,12/18/2023,CUST994,Female,51,Beauty,2,500,1000,2023,12,December,18,Monday,4,FALSE,Middle Age,December
995,4/30/2023,CUST995,Female,41,Clothing,1,30,30,2023,4,April,30,Sunday,2,TRUE,Middle Age,April
996,5/16/2023,CUST996,Male,62,Clothing,1,50,50,2023,5,May,16,Tuesday,2,FALSE,Senior,May
997,11/17/2023,CUST997,Male,52,Beauty,3,30,90,2023,11,November,17,Friday,4,FALSE,Middle Age,November
998,10/29/2023,CUST998,Female,23,Beauty,4,25,100,2023,10,October,29,Sunday,4,TRUE,Young Adult,October
999,12/5/2023,CUST999,Female,36,Electronics,3,50,150,2023,12,December,5,Tuesday,4,FALSE,Middle Age,December
1000,4/12/2023,CUST1000,Male,47,Electronics,4,30,120,2023,4,April,12,Wednesday,2,FALSE,Middle Age,April
